item_id,model,temperature,predicted_risk,intervened,baseline_halluc_rate,intervened_halluc_rate,baseline_any_halluc,intervened_any_halluc
lf_1,small-model-A,0.2,0.48588222108643514,False,0.35,0.35,1,1
lf_1,small-model-A,0.2,0.38906628960120443,False,0.3,0.3,1,1
lf_1,small-model-A,0.2,0.567062750783753,True,0.6,0.05,1,1
lf_1,small-model-A,0.2,0.4119823814924257,False,0.2,0.2,1,1
lf_1,small-model-A,0.2,0.567062750783753,True,0.35,0.25,1,1
lf_1,small-model-A,0.7,0.567062750783753,True,0.15,0.0,1,0
lf_1,small-model-A,0.7,0.567062750783753,True,0.3,0.2,1,1
lf_1,small-model-A,0.7,0.567062750783753,True,0.2,0.05,1,1
lf_1,small-model-A,0.7,0.567062750783753,True,0.2,0.25,1,1
lf_1,small-model-A,0.7,0.567062750783753,True,0.05,0.05,1,1
lf_1,small-model-A,0.7,0.5934250245548516,True,0.2,0.15,1,1
lf_1,small-model-A,0.7,0.567062750783753,True,0.2,0.1,1,1
lf_1,small-model-A,0.7,0.567062750783753,True,0.4,0.25,1,1
lf_1,small-model-A,0.7,0.567062750783753,True,0.4,0.25,1,1
lf_1,small-model-A,0.7,0.7056779298543562,True,0.25,0.3,1,1
lf_1,small-model-A,1.0,0.6146729223312003,True,0.55,0.0,1,0
lf_1,small-model-A,1.0,0.6146729223312003,True,0.2,0.3,1,1
lf_1,small-model-A,1.0,0.567062750783753,True,0.25,0.2,1,1
lf_1,small-model-A,1.0,0.567062750783753,True,0.05,0.2,1,1
lf_1,small-model-A,1.0,0.567062750783753,True,0.45,0.2,1,1
lf_1,small-model-A,1.0,0.5690335789801513,True,0.35,0.1,1,1
lf_1,small-model-A,1.0,0.567062750783753,True,0.1,0.05,1,1
lf_1,small-model-A,1.0,0.567062750783753,True,0.15,0.25,1,1
lf_1,small-model-A,1.0,0.567062750783753,True,0.25,0.35,1,1
lf_1,small-model-A,1.0,0.567062750783753,True,0.2,0.05,1,1
lf_1,small-model-B,0.2,0.567062750783753,True,0.1,0.05,1,1
lf_1,small-model-B,0.2,0.5934250245548516,True,0.25,0.25,1,1
lf_1,small-model-B,0.2,0.567062750783753,True,0.1,0.1,1,1
lf_1,small-model-B,0.2,0.567062750783753,True,0.0,0.2,0,1
lf_1,small-model-B,0.2,0.567062750783753,True,0.15,0.0,1,0
lf_1,small-model-B,0.2,0.567062750783753,True,0.45,0.05,1,1
lf_1,small-model-B,0.2,0.6146729223312003,True,0.05,0.1,1,1
lf_1,small-model-B,0.2,0.567062750783753,True,0.3,0.05,1,1
lf_1,small-model-B,0.2,0.5934250245548516,True,0.15,0.25,1,1
lf_1,small-model-B,0.2,0.6146729223312003,True,0.1,0.1,1,1
lf_1,small-model-B,0.7,0.567062750783753,True,0.05,0.05,1,1
lf_1,small-model-B,0.7,0.567062750783753,True,0.2,0.05,1,1
lf_1,small-model-B,0.7,0.567062750783753,True,0.15,0.1,1,1
lf_1,small-model-B,0.7,0.5690335789801513,True,0.2,0.3,1,1
lf_1,small-model-B,0.7,0.567062750783753,True,0.1,0.05,1,1
lf_1,small-model-B,0.7,0.567062750783753,True,0.05,0.25,1,1
lf_1,small-model-B,0.7,0.567062750783753,True,0.2,0.1,1,1
lf_1,small-model-B,0.7,0.567062750783753,True,0.35,0.25,1,1
lf_1,small-model-B,0.7,0.567062750783753,True,0.1,0.15,1,1
lf_1,small-model-B,0.7,0.567062750783753,True,0.3,0.05,1,1
lf_1,small-model-B,1.0,0.567062750783753,True,0.2,0.1,1,1
lf_1,small-model-B,1.0,0.6146729223312003,True,0.3,0.1,1,1
lf_1,small-model-B,1.0,0.567062750783753,True,0.05,0.15,1,1
lf_1,small-model-B,1.0,0.6146729223312003,True,0.35,0.05,1,1
lf_1,small-model-B,1.0,0.567062750783753,True,0.2,0.2,1,1
lf_1,small-model-B,1.0,0.5934250245548516,True,0.15,0.55,1,1
lf_1,small-model-B,1.0,0.567062750783753,True,0.1,0.0,1,0
lf_1,small-model-B,1.0,0.4129990227954023,False,0.65,0.65,1,1
lf_1,small-model-B,1.0,0.567062750783753,True,0.1,0.05,1,1
lf_1,small-model-B,1.0,0.5906769393667927,True,0.4,0.0,1,0
lf_1,large-model-C,0.2,0.5934250245548516,True,0.1,0.15,1,1
lf_1,large-model-C,0.2,0.567062750783753,True,0.0,0.05,0,1
lf_1,large-model-C,0.2,0.567062750783753,True,0.05,0.05,1,1
lf_1,large-model-C,0.2,0.567062750783753,True,0.0,0.1,0,1
lf_1,large-model-C,0.2,0.567062750783753,True,0.05,0.0,1,0
lf_1,large-model-C,0.2,0.567062750783753,True,0.05,0.0,1,0
lf_1,large-model-C,0.2,0.567062750783753,True,0.05,0.05,1,1
lf_1,large-model-C,0.2,0.567062750783753,True,0.05,0.0,1,0
lf_1,large-model-C,0.2,0.567062750783753,True,0.05,0.05,1,1
lf_1,large-model-C,0.2,0.567062750783753,True,0.0,0.1,0,1
lf_1,large-model-C,0.7,0.567062750783753,True,0.0,0.1,0,1
lf_1,large-model-C,0.7,0.567062750783753,True,0.0,0.05,0,1
lf_1,large-model-C,0.7,0.567062750783753,True,0.2,0.0,1,0
lf_1,large-model-C,0.7,0.567062750783753,True,0.05,0.1,1,1
lf_1,large-model-C,0.7,0.723789938338697,True,0.1,0.0,1,0
lf_1,large-model-C,0.7,0.567062750783753,True,0.0,0.0,0,0
lf_1,large-model-C,0.7,0.567062750783753,True,0.05,0.0,1,0
lf_1,large-model-C,0.7,0.567062750783753,True,0.1,0.0,1,0
lf_1,large-model-C,0.7,0.567062750783753,True,0.2,0.05,1,1
lf_1,large-model-C,0.7,0.567062750783753,True,0.1,0.25,1,1
lf_1,large-model-C,1.0,0.567062750783753,True,0.05,0.0,1,0
lf_1,large-model-C,1.0,0.567062750783753,True,0.05,0.0,1,0
lf_1,large-model-C,1.0,0.567062750783753,True,0.1,0.1,1,1
lf_1,large-model-C,1.0,0.5099267678918505,True,0.3,0.3,1,1
lf_1,large-model-C,1.0,0.5934250245548516,True,0.3,0.1,1,1
lf_1,large-model-C,1.0,0.567062750783753,True,0.0,0.05,0,1
lf_1,large-model-C,1.0,0.567062750783753,True,0.05,0.05,1,1
lf_1,large-model-C,1.0,0.567062750783753,True,0.15,0.0,1,0
lf_1,large-model-C,1.0,0.567062750783753,True,0.0,0.1,0,1
lf_1,large-model-C,1.0,0.567062750783753,True,0.1,0.15,1,1
