item_id,model,temperature,task_type,length,mean_label,durbin_watson,ljung_box_stat,ljung_box_pvalue,acf_values,mean_burst_length,n_bursts,mean_inter_burst_interval
bio_2,large-model-C,0.2,biographical_qa,20,0.1,2.2222222222222223,6.292732314931605,0.0982049820413119,"[-0.11666666666666665, 0.48888888888888893, -0.07222222222222223]",1.0,2,6.0
bio_2,large-model-C,0.2,biographical_qa,20,0.0,,,,[],0.0,0,20.0
bio_2,large-model-C,0.2,biographical_qa,20,0.15,2.3529411764705883,2.8197685603444054,0.42025599065118213,"[-0.18529411764705886, 0.1980392156862745, -0.2029411764705883]",1.0,3,4.25
bio_2,large-model-C,0.7,biographical_qa,20,0.05,2.1052631578947376,0.24747581299128013,0.9695838996590183,"[-0.055263157894736854, -0.05789473684210528, -0.0605263157894737]",1.0,1,9.5
bio_2,large-model-C,0.7,biographical_qa,20,0.05,2.1052631578947376,0.24747581299127994,0.9695838996590183,"[-0.055263157894736833, -0.057894736842105256, -0.060526315789473685]",1.0,1,9.5
bio_2,large-model-C,0.7,biographical_qa,20,0.2,1.5624999999999998,6.379489164086687,0.09453825396118883,"[0.11249999999999999, -0.15, 0.46249999999999997]",1.3333333333333333,3,5.333333333333333
bio_2,large-model-C,0.7,biographical_qa,20,0.0,,,,[],0.0,0,20.0
bio_2,large-model-C,0.7,biographical_qa,20,0.05,2.1052631578947376,0.24747581299128005,0.9695838996590183,"[-0.05526315789473684, -0.05789473684210527, -0.06052631578947369]",1.0,1,9.5
bio_2,large-model-C,0.7,biographical_qa,20,0.0,,,,[],0.0,0,20.0
bio_2,large-model-C,0.7,biographical_qa,20,0.0,,,,[],0.0,0,20.0
bio_2,large-model-C,0.7,biographical_qa,20,0.05,2.1052631578947376,0.24747581299128005,0.9695838996590183,"[-0.05526315789473684, -0.05789473684210527, -0.06052631578947369]",1.0,1,9.5
bio_2,large-model-C,0.7,biographical_qa,20,0.0,,,,[],0.0,0,20.0
bio_2,large-model-C,0.7,biographical_qa,20,0.1,2.222222222222222,1.1029477591339762,0.7763625308953007,"[-0.11666666666666665, -0.12222222222222222, -0.12777777777777777]",1.0,2,6.0
bio_2,large-model-C,1.0,biographical_qa,20,0.0,,,,[],0.0,0,20.0
bio_2,large-model-C,1.0,biographical_qa,20,0.15,2.3529411764705883,2.5962044711177876,0.45815534069543884,"[-0.1852941176470589, 0.2568627450980392, -0.08529411764705887]",1.0,3,4.25
bio_2,large-model-C,1.0,biographical_qa,20,0.3,1.4285714285714288,2.9555617958684444,0.39852754180675565,"[0.2642857142857143, -0.23333333333333328, -0.016666666666666684]",2.0,3,3.5
bio_2,large-model-C,1.0,biographical_qa,20,0.0,,,,[],0.0,0,20.0
bio_2,large-model-C,1.0,biographical_qa,20,0.2,1.5624999999999998,1.4254450464396284,0.6995812598973926,"[0.11249999999999999, -0.15, 0.15]",1.3333333333333333,3,5.333333333333333
bio_2,large-model-C,1.0,biographical_qa,20,0.05,2.1052631578947376,0.24747581299128005,0.9695838996590183,"[-0.05526315789473684, -0.05789473684210527, -0.06052631578947369]",1.0,1,9.5
bio_2,large-model-C,1.0,biographical_qa,20,0.0,,,,[],0.0,0,20.0
bio_2,large-model-C,1.0,biographical_qa,20,0.1,1.111111111111111,5.248496816963737,0.15447948358567992,"[0.43888888888888894, -0.1222222222222222, -0.12777777777777777]",2.0,1,9.0
bio_2,large-model-C,1.0,biographical_qa,20,0.25,0.5333333333333333,17.06662844475022,0.0006847890935129717,"[0.7166666666666667, 0.43333333333333335, 0.15]",5.0,1,7.5
bio_2,large-model-C,1.0,biographical_qa,20,0.0,,,,[],0.0,0,20.0
sci_1,small-model-A,0.2,scientific_summarisation,20,0.25,1.3333333333333333,4.0699537514810995,0.25400879243046337,"[0.25, -0.03333333333333333, -0.31666666666666665]",1.6666666666666667,3,5.0
sci_1,small-model-A,0.2,scientific_summarisation,20,0.25,1.0666666666666667,5.43319191224248,0.14268953577360943,"[0.45, 0.16666666666666666, -0.049999999999999996]",2.5,2,5.0
sci_1,small-model-A,0.2,scientific_summarisation,20,0.15,1.5686274509803924,2.4496582048104854,0.4844577067085173,"[0.20686274509803915, -0.19411764705882353, -0.14411764705882352]",1.5,2,5.666666666666667
sci_1,small-model-A,0.2,scientific_summarisation,20,0.65,0.4395604395604395,15.460938316985668,0.001462255565723975,"[0.6873626373626371, 0.37472527472527467, 0.20494505494505494]",13.0,1,3.5
sci_1,small-model-A,0.2,scientific_summarisation,20,0.05,2.1052631578947376,0.24747581299128005,0.9695838996590183,"[-0.05526315789473684, -0.05789473684210527, -0.06052631578947369]",1.0,1,9.5
sci_1,small-model-A,0.2,scientific_summarisation,20,0.1,1.111111111111111,5.248496816963737,0.15447948358567992,"[0.43888888888888894, -0.1222222222222222, -0.12777777777777777]",2.0,1,9.0
sci_1,small-model-A,0.2,scientific_summarisation,20,0.1,2.222222222222222,5.416673249330055,0.14370830008913582,"[-0.11666666666666664, -0.1222222222222222, 0.4277777777777778]",1.0,2,6.0
sci_1,small-model-A,0.2,scientific_summarisation,20,0.15,0.7843137254901962,10.334287267724157,0.015928205245297925,"[0.5990196078431372, 0.19803921568627447, -0.20294117647058824]",3.0,1,8.5
sci_1,small-model-A,0.2,scientific_summarisation,20,0.25,0.8,8.561609907120744,0.03572472641696975,"[0.5166666666666667, 0.3, 0.08333333333333333]",2.5,2,7.5
sci_1,small-model-A,0.2,scientific_summarisation,20,0.3,0.4761904761904763,19.62098820034837,0.00020337800206524377,"[0.7404761904761905, 0.4809523809523811, 0.2214285714285714]",6.0,1,7.0
sci_1,small-model-A,0.7,scientific_summarisation,20,0.6,1.8749999999999998,0.10096367006841742,0.9917215293546942,"[0.008333333333333382, 0.058333333333333376, 0.02500000000000004]",2.4,5,1.6
sci_1,small-model-A,0.7,scientific_summarisation,20,0.4,0.8333333333333333,7.843044566754573,0.04936935677744758,"[0.5499999999999998, 0.18333333333333338, 0.02500000000000004]",4.0,2,4.0
sci_1,small-model-A,0.7,scientific_summarisation,20,0.15,2.3529411764705883,1.7801181493662244,0.6192709769549569,"[-0.18529411764705886, -0.13529411764705887, -0.14411764705882354]",1.0,3,4.25
sci_1,small-model-A,0.7,scientific_summarisation,20,0.25,1.8666666666666667,0.9035278828880482,0.8245763672390305,"[-0.016666666666666666, 0.03333333333333333, -0.18333333333333335]",1.25,4,3.75
sci_1,small-model-A,0.7,scientific_summarisation,20,0.2,1.2499999999999996,5.216805340557276,0.15659277954388726,"[0.36250000000000004, 0.037500000000000054, -0.2874999999999999]",2.0,2,5.333333333333333
sci_1,small-model-A,0.7,scientific_summarisation,20,0.45,0.8080808080808082,7.476311021386135,0.05817025741447085,"[0.5550505050505053, 0.11010101010101013, -0.041919191919191925]",4.5,2,3.6666666666666665
sci_1,small-model-A,0.7,scientific_summarisation,20,0.0,,,,[],0.0,0,20.0
sci_1,small-model-A,0.7,scientific_summarisation,20,0.15,0.7843137254901962,10.334287267724154,0.01592820524529792,"[0.5990196078431371, 0.19803921568627444, -0.2029411764705883]",3.0,1,8.5
sci_1,small-model-A,0.7,scientific_summarisation,20,0.35,1.3186813186813189,2.743784186569886,0.43283783653558394,"[0.31373626373626384, 0.0670329670329671, 0.1170329670329671]",2.3333333333333335,3,3.25
sci_1,small-model-A,0.7,scientific_summarisation,20,0.4,0.41666666666666663,21.800059243970495,7.178754073878941e-05,"[0.7583333333333333, 0.5166666666666667, 0.27499999999999997]",8.0,1,6.0
sci_1,small-model-A,1.0,scientific_summarisation,20,0.2,0.9374999999999998,5.08720437736498,0.1655218532742879,"[0.42499999999999993, 0.1625, -0.1]",2.0,2,8.0
sci_1,small-model-A,1.0,scientific_summarisation,20,0.1,1.6666666666666665,0.33013033673508385,0.9542656563754854,"[-0.0611111111111111, -0.06666666666666667, -0.07222222222222222]",1.0,2,9.0
sci_1,small-model-A,1.0,scientific_summarisation,20,0.2,1.2499999999999996,4.387761222910217,0.22252289267339154,"[0.36250000000000004, 0.03750000000000002, -0.22499999999999995]",2.0,2,5.333333333333333
sci_1,small-model-A,1.0,scientific_summarisation,20,0.4,0.8333333333333333,8.750724305316664,0.03279547320062989,"[0.5499999999999998, 0.2666666666666666, -0.016666666666666614]",4.0,2,4.0
sci_1,small-model-A,1.0,scientific_summarisation,20,0.25,0.8,7.577441424913047,0.05560168422915423,"[0.5166666666666667, 0.2333333333333333, -0.049999999999999996]",2.5,2,7.5
sci_1,small-model-A,1.0,scientific_summarisation,20,0.1,2.222222222222222,0.5588502847532774,0.90578456479458,"[-0.11666666666666664, -0.06666666666666667, -0.07222222222222222]",1.0,2,6.0
sci_1,small-model-A,1.0,scientific_summarisation,20,0.2,1.2499999999999998,7.218643575851395,0.06524592335557212,"[0.36250000000000004, 0.03749999999999999, 0.4]",2.0,2,5.333333333333333
sci_1,small-model-A,1.0,scientific_summarisation,20,0.3,1.4285714285714288,1.695680065398479,0.6378946427881853,"[0.2642857142857143, 0.00476190476190477, 0.054761904761904734]",2.0,3,3.5
sci_1,small-model-A,1.0,scientific_summarisation,20,0.15,0.7843137254901962,10.334287267724157,0.015928205245297925,"[0.5990196078431372, 0.19803921568627447, -0.20294117647058824]",3.0,1,8.5
sci_1,small-model-A,1.0,scientific_summarisation,20,0.3,1.4285714285714288,2.03021387892389,0.5661594427373307,"[0.26428571428571435, 0.00476190476190477, 0.1261904761904762]",2.0,3,3.5
sci_1,small-model-B,0.2,scientific_summarisation,20,0.2,1.2499999999999996,5.216805340557276,0.15659277954388726,"[0.36250000000000004, 0.03750000000000002, -0.2874999999999999]",2.0,2,5.333333333333333
sci_1,small-model-B,0.2,scientific_summarisation,20,0.1,2.222222222222222,0.8153660597875709,0.8457882543156088,"[-0.11666666666666664, -0.12222222222222222, -0.07222222222222222]",1.0,2,6.0
sci_1,small-model-B,0.2,scientific_summarisation,20,0.1,1.111111111111111,5.248496816963737,0.15447948358567992,"[0.43888888888888894, -0.1222222222222222, -0.12777777777777777]",2.0,1,9.0
sci_1,small-model-B,0.2,scientific_summarisation,20,0.05,2.1052631578947376,0.24747581299128005,0.9695838996590183,"[-0.05526315789473684, -0.05789473684210527, -0.06052631578947369]",1.0,1,9.5
sci_1,small-model-B,0.2,scientific_summarisation,20,0.1,2.222222222222222,0.8153660597875708,0.8457882543156089,"[-0.11666666666666664, -0.1222222222222222, -0.07222222222222222]",1.0,2,6.0
sci_1,small-model-B,0.2,scientific_summarisation,20,0.0,,,,[],0.0,0,20.0
sci_1,small-model-B,0.2,scientific_summarisation,20,0.15,1.9607843137254903,1.0061457667508211,0.7997648659341245,"[-0.12647058823529414, -0.13529411764705884, -0.08529411764705883]",1.0,3,5.666666666666667
sci_1,small-model-B,0.2,scientific_summarisation,20,0.05,2.1052631578947376,0.24747581299128005,0.9695838996590183,"[-0.05526315789473684, -0.05789473684210527, -0.06052631578947369]",1.0,1,9.5
sci_1,small-model-B,0.2,scientific_summarisation,20,0.3,0.9523809523809526,7.293655707897197,0.06310421776090969,"[0.5023809523809525, 0.24285714285714285, -0.01666666666666669]",3.0,2,4.666666666666667
sci_1,small-model-B,0.2,scientific_summarisation,20,0.05,2.1052631578947376,0.07301489288916711,0.9948661536966095,"[-0.05526315789473684, -0.005263157894736831, -0.007894736842105253]",1.0,1,9.5
sci_1,small-model-B,0.7,scientific_summarisation,20,0.05,2.1052631578947376,0.24747581299127994,0.9695838996590183,"[-0.055263157894736833, -0.057894736842105256, -0.060526315789473685]",1.0,1,9.5
sci_1,small-model-B,0.7,scientific_summarisation,20,0.15,0.7843137254901962,10.334287267724156,0.015928205245297936,"[0.5990196078431371, 0.1980392156862745, -0.2029411764705883]",3.0,1,8.5
sci_1,small-model-B,0.7,scientific_summarisation,20,0.3,1.4285714285714288,2.171559305983603,0.5375720041916676,"[0.26428571428571435, 0.07619047619047618, 0.12619047619047621]",2.0,3,3.5
sci_1,small-model-B,0.7,scientific_summarisation,20,0.1,1.6666666666666665,0.33013033673508385,0.9542656563754854,"[-0.0611111111111111, -0.06666666666666667, -0.07222222222222222]",1.0,2,9.0
sci_1,small-model-B,0.7,scientific_summarisation,20,0.4,0.6249999999999999,11.330918663761796,0.010064669401750508,"[0.6333333333333332, 0.26666666666666666, 0.10833333333333336]",4.0,2,6.0
sci_1,small-model-B,0.7,scientific_summarisation,20,0.1,1.111111111111111,5.248496816963737,0.15447948358567992,"[0.43888888888888894, -0.1222222222222222, -0.12777777777777777]",2.0,1,9.0
sci_1,small-model-B,0.7,scientific_summarisation,20,0.1,2.222222222222222,0.8153660597875709,0.8457882543156088,"[-0.11666666666666665, -0.1222222222222222, -0.07222222222222222]",1.0,2,6.0
sci_1,small-model-B,0.7,scientific_summarisation,20,0.2,1.2499999999999996,5.216805340557274,0.15659277954388728,"[0.36249999999999993, 0.037499999999999964, -0.2874999999999999]",2.0,2,5.333333333333333
sci_1,small-model-B,0.7,scientific_summarisation,20,0.25,2.1333333333333333,2.4255245958032337,0.48890091400024793,"[-0.08333333333333333, -0.3, -0.049999999999999996]",1.25,4,3.0
sci_1,small-model-B,0.7,scientific_summarisation,20,0.05,2.1052631578947376,0.24747581299127994,0.9695838996590183,"[-0.055263157894736833, -0.057894736842105256, -0.060526315789473685]",1.0,1,9.5
sci_1,small-model-B,1.0,scientific_summarisation,20,0.25,1.3333333333333333,4.395879677407025,0.22176774103601604,"[0.25, -0.2333333333333333, -0.25]",1.6666666666666667,3,5.0
sci_1,small-model-B,1.0,scientific_summarisation,20,0.0,,,,[],0.0,0,20.0
sci_1,small-model-B,1.0,scientific_summarisation,20,0.0,,,,[],0.0,0,20.0
sci_1,small-model-B,1.0,scientific_summarisation,20,0.4,1.458333333333333,1.9249159117838177,0.588135979798845,"[0.21666666666666667, 0.18333333333333335, 0.02500000000000004]",2.0,4,3.0
sci_1,small-model-B,1.0,scientific_summarisation,20,0.3,1.904761904761905,0.5909668350771107,0.8984971607759084,"[0.026190476190476188, 0.1476190476190476, -0.040476190476190464]",1.5,4,2.8
sci_1,small-model-B,1.0,scientific_summarisation,20,0.3,0.4761904761904763,19.62098820034837,0.00020337800206524377,"[0.7404761904761905, 0.4809523809523811, 0.22142857142857142]",6.0,1,7.0
sci_1,small-model-B,1.0,scientific_summarisation,20,0.3,1.666666666666667,3.183801239794164,0.36414550481530655,"[0.09761904761904763, -0.32857142857142857, -0.11190476190476192]",1.5,4,3.5
sci_1,small-model-B,1.0,scientific_summarisation,20,0.35,1.3186813186813189,2.891412468651949,0.40867201041124046,"[0.31373626373626384, -0.15274725274725273, 0.040109890109890176]",2.3333333333333335,3,3.25
sci_1,small-model-B,1.0,scientific_summarisation,20,0.0,,,,[],0.0,0,20.0
sci_1,small-model-B,1.0,scientific_summarisation,20,0.3,1.4285714285714288,2.083524091897968,0.5552531364751838,"[0.2642857142857143, 0.07619047619047618, -0.1119047619047619]",2.0,3,3.5
sci_1,large-model-C,0.2,scientific_summarisation,20,0.05,2.1052631578947376,0.07301489288916711,0.9948661536966095,"[-0.05526315789473684, -0.005263157894736831, -0.007894736842105253]",1.0,1,9.5
sci_1,large-model-C,0.2,scientific_summarisation,20,0.1,1.6666666666666665,0.33013033673508385,0.9542656563754854,"[-0.0611111111111111, -0.06666666666666667, -0.07222222222222222]",1.0,2,9.0
sci_1,large-model-C,0.2,scientific_summarisation,20,0.1,2.222222222222222,1.102947759133976,0.7763625308953008,"[-0.11666666666666665, -0.1222222222222222, -0.12777777777777777]",1.0,2,6.0
sci_1,large-model-C,0.2,scientific_summarisation,20,0.1,2.222222222222222,1.1029477591339762,0.7763625308953007,"[-0.11666666666666665, -0.12222222222222222, -0.12777777777777777]",1.0,2,6.0
sci_1,large-model-C,0.2,scientific_summarisation,20,0.05,2.1052631578947367,0.07301489288916713,0.9948661536966095,"[-0.05526315789473684, -0.005263157894736835, -0.007894736842105258]",1.0,1,9.5
sci_1,large-model-C,0.2,scientific_summarisation,20,0.0,,,,[],0.0,0,20.0
sci_1,large-model-C,0.2,scientific_summarisation,20,0.15,1.1764705882352942,2.619714256126781,0.4540438608241205,"[0.26568627450980387, -0.1352941176470589, -0.14411764705882357]",1.5,2,8.5
sci_1,large-model-C,0.2,scientific_summarisation,20,0.05,1.0526315789473684,0.0024506706993435387,0.9999677576288639,"[-0.0026315789473684084, -0.005263157894736832, -0.007894736842105255]",1.0,1,19.0
sci_1,large-model-C,0.2,scientific_summarisation,20,0.0,,,,[],0.0,0,20.0
sci_1,large-model-C,0.2,scientific_summarisation,20,0.3,1.4285714285714288,1.8370254924581917,0.6069111086386241,"[0.2642857142857143, 0.07619047619047614, 0.05476190476190472]",2.0,3,3.5
sci_1,large-model-C,0.7,scientific_summarisation,20,0.0,,,,[],0.0,0,20.0
sci_1,large-model-C,0.7,scientific_summarisation,20,0.1,1.111111111111111,5.248496816963737,0.15447948358567992,"[0.43888888888888894, -0.1222222222222222, -0.12777777777777777]",2.0,1,9.0
sci_1,large-model-C,0.7,scientific_summarisation,20,0.15,1.5686274509803924,2.9780522613950575,0.3950214790509349,"[0.20686274509803915, -0.19411764705882353, -0.20294117647058824]",1.5,2,5.666666666666667
sci_1,large-model-C,0.7,scientific_summarisation,20,0.25,1.0666666666666667,6.334281236861216,0.09643222298150696,"[0.45, -0.03333333333333333, -0.25]",2.5,2,5.0
sci_1,large-model-C,0.7,scientific_summarisation,20,0.15,1.5686274509803924,2.978052261395059,0.39502147905093477,"[0.2068627450980392, -0.1941176470588236, -0.2029411764705883]",1.5,2,5.666666666666667
sci_1,large-model-C,0.7,scientific_summarisation,20,0.15,2.3529411764705883,1.780118149366224,0.6192709769549571,"[-0.18529411764705883, -0.13529411764705884, -0.14411764705882352]",1.0,3,4.25
sci_1,large-model-C,0.7,scientific_summarisation,20,0.2,1.8749999999999993,0.10844620743034064,0.9908049322951299,"[0.05, 0.03750000000000003, 0.025]",1.3333333333333333,3,4.0
sci_1,large-model-C,0.7,scientific_summarisation,20,0.1,2.222222222222222,1.102947759133976,0.7763625308953008,"[-0.11666666666666664, -0.1222222222222222, -0.12777777777777777]",1.0,2,6.0
sci_1,large-model-C,0.7,scientific_summarisation,20,0.3,2.1428571428571432,1.0110389574933292,0.79858087933438,"[-0.14047619047619045, 0.07619047619047623, 0.12619047619047624]",1.2,5,2.8
sci_1,large-model-C,0.7,scientific_summarisation,20,0.15,1.5686274509803924,2.9780522613950575,0.3950214790509349,"[0.20686274509803915, -0.19411764705882353, -0.20294117647058824]",1.5,2,5.666666666666667
sci_1,large-model-C,1.0,scientific_summarisation,20,0.15,0.7843137254901962,10.334287267724156,0.015928205245297936,"[0.5990196078431371, 0.1980392156862745, -0.2029411764705883]",3.0,1,8.5
sci_1,large-model-C,1.0,scientific_summarisation,20,0.1,2.222222222222222,0.5588502847532774,0.90578456479458,"[-0.11666666666666664, -0.06666666666666667, -0.07222222222222222]",1.0,2,6.0
sci_1,large-model-C,1.0,scientific_summarisation,20,0.3,1.904761904761905,0.48190098651546415,0.9228493094095009,"[0.02619047619047621, 0.07619047619047621, -0.11190476190476192]",1.5,4,2.8
sci_1,large-model-C,1.0,scientific_summarisation,20,0.15,2.3529411764705883,4.000279826750235,0.26143391530103527,"[-0.18529411764705886, 0.2568627450980392, 0.24803921568627446]",1.0,3,4.25
sci_1,large-model-C,1.0,scientific_summarisation,20,0.25,1.6,1.3750945992432064,0.7113829381811778,"[0.18333333333333335, -0.09999999999999999, -0.11666666666666665]",1.6666666666666667,3,3.75
sci_1,large-model-C,1.0,scientific_summarisation,20,0.0,,,,[],0.0,0,20.0
sci_1,large-model-C,1.0,scientific_summarisation,20,0.05,2.1052631578947376,0.24747581299127994,0.9695838996590183,"[-0.055263157894736833, -0.057894736842105256, -0.060526315789473685]",1.0,1,9.5
sci_1,large-model-C,1.0,scientific_summarisation,20,0.05,2.1052631578947376,0.24747581299128005,0.9695838996590183,"[-0.055263157894736854, -0.057894736842105256, -0.06052631578947369]",1.0,1,9.5
sci_1,large-model-C,1.0,scientific_summarisation,20,0.0,,,,[],0.0,0,20.0
sci_1,large-model-C,1.0,scientific_summarisation,20,0.2,1.8749999999999993,3.2167999656002735,0.3593914132340606,"[0.04999999999999996, -0.2749999999999999, -0.22499999999999995]",1.3333333333333333,3,4.0
mh_1,small-model-A,0.2,multi_hop_reasoning,20,0.25,1.0666666666666667,5.720773611588885,0.1260142831386675,"[0.45, 0.16666666666666666, -0.11666666666666665]",2.5,2,5.0
mh_1,small-model-A,0.2,multi_hop_reasoning,20,0.1,1.111111111111111,5.248496816963737,0.15447948358567992,"[0.43888888888888894, -0.1222222222222222, -0.12777777777777777]",2.0,1,9.0
mh_1,small-model-A,0.2,multi_hop_reasoning,20,0.15,1.1764705882352942,3.6745121845253608,0.2988237441827801,"[0.2656862745098039, -0.13529411764705881, 0.24803921568627452]",1.5,2,8.5
mh_1,small-model-A,0.2,multi_hop_reasoning,20,0.45,2.0202020202020203,3.9817931638365076,0.2634368627203143,"[-0.05101010101010102, 0.3121212121212122, -0.24393939393939393]",1.8,5,1.8333333333333333
mh_1,small-model-A,0.2,multi_hop_reasoning,20,0.45,1.4141414141414141,2.0594315281392457,0.5601635380798358,"[0.24191919191919192, 0.08989898989898991, 0.13989898989898994]",2.25,4,2.75
mh_1,small-model-A,0.2,multi_hop_reasoning,20,0.05,2.105263157894737,0.24747581299128013,0.9695838996590183,"[-0.055263157894736854, -0.05789473684210528, -0.0605263157894737]",1.0,1,9.5
mh_1,small-model-A,0.2,multi_hop_reasoning,20,0.15,1.5686274509803924,2.4496582048104862,0.48445770670851684,"[0.2068627450980392, -0.19411764705882353, -0.14411764705882352]",1.5,2,5.666666666666667
mh_1,small-model-A,0.2,multi_hop_reasoning,20,0.15,0.7843137254901962,10.334287267724154,0.01592820524529792,"[0.5990196078431371, 0.19803921568627444, -0.2029411764705883]",3.0,1,8.5
mh_1,small-model-A,0.2,multi_hop_reasoning,20,0.4,0.6249999999999998,11.285984023238917,0.010275824388818475,"[0.6333333333333331, 0.2666666666666666, -0.09999999999999991]",4.0,2,6.0
mh_1,small-model-A,0.2,multi_hop_reasoning,20,0.1,1.111111111111111,5.248496816963737,0.15447948358567992,"[0.43888888888888894, -0.1222222222222222, -0.12777777777777777]",2.0,1,9.0
mh_1,small-model-A,0.7,multi_hop_reasoning,20,0.05,2.105263157894737,0.15427066389563066,0.9846102007893421,"[-0.05526315789473684, -0.05789473684210527, -0.007894736842105258]",1.0,1,9.5
mh_1,small-model-A,0.7,multi_hop_reasoning,20,0.15,2.3529411764705883,2.9454818983516557,0.40010739967194,"[-0.18529411764705883, 0.25686274509803914, -0.14411764705882352]",1.0,3,4.25
mh_1,small-model-A,0.7,multi_hop_reasoning,20,0.35,0.6593406593406593,10.558501893438784,0.014369251467686445,"[0.6104395604395605, 0.2208791208791209, -0.1686813186813187]",3.5,2,6.5
mh_1,small-model-A,0.7,multi_hop_reasoning,20,0.05,2.1052631578947376,0.15427066389563066,0.9846102007893421,"[-0.05526315789473684, -0.05789473684210527, -0.007894736842105253]",1.0,1,9.5
mh_1,small-model-A,0.7,multi_hop_reasoning,20,0.05,2.1052631578947376,0.24747581299128013,0.9695838996590183,"[-0.055263157894736854, -0.05789473684210528, -0.0605263157894737]",1.0,1,9.5
mh_1,small-model-A,0.7,multi_hop_reasoning,20,0.3,1.1904761904761907,3.1850711434671335,0.3639615523596921,"[0.33571428571428574, 0.1476190476190476, -0.040476190476190485]",2.0,3,4.666666666666667
mh_1,small-model-A,0.7,multi_hop_reasoning,20,0.25,1.0666666666666667,6.334281236861216,0.09643222298150696,"[0.45, -0.03333333333333333, -0.25]",2.5,2,5.0
mh_1,small-model-A,0.7,multi_hop_reasoning,20,0.1,2.222222222222222,6.2927323149316035,0.09820498204131223,"[-0.11666666666666664, 0.4888888888888889, -0.07222222222222222]",1.0,2,6.0
mh_1,small-model-A,0.7,multi_hop_reasoning,20,0.1,2.222222222222222,5.040331766234759,0.168867564677914,"[-0.11666666666666664, 0.43333333333333335, -0.07222222222222222]",1.0,2,6.0
mh_1,small-model-A,0.7,multi_hop_reasoning,20,0.1,1.111111111111111,5.248496816963737,0.15447948358567992,"[0.43888888888888894, -0.1222222222222222, -0.12777777777777777]",2.0,1,9.0
mh_1,small-model-A,1.0,multi_hop_reasoning,20,0.25,1.0666666666666667,5.720773611588885,0.1260142831386675,"[0.45, 0.16666666666666666, -0.11666666666666665]",2.5,2,5.0
mh_1,small-model-A,1.0,multi_hop_reasoning,20,0.15,1.1764705882352942,2.619714256126781,0.4540438608241205,"[0.26568627450980387, -0.1352941176470589, -0.14411764705882357]",1.5,2,8.5
mh_1,small-model-A,1.0,multi_hop_reasoning,20,0.4,1.6666666666666665,11.119620743034053,0.011096317805101235,"[0.13333333333333336, -0.5249999999999999, -0.39166666666666655]",2.0,4,2.4
mh_1,small-model-A,1.0,multi_hop_reasoning,20,0.2,1.8749999999999993,0.10844620743034067,0.9908049322951299,"[0.05, 0.037500000000000054, 0.025]",1.3333333333333333,3,4.0
mh_1,small-model-A,1.0,multi_hop_reasoning,20,0.35,0.6593406593406593,10.558501893438784,0.014369251467686445,"[0.6104395604395605, 0.2208791208791209, -0.1686813186813187]",3.5,2,6.5
mh_1,small-model-A,1.0,multi_hop_reasoning,20,0.2,0.6249999999999998,13.561936704506362,0.003566340588829289,"[0.6749999999999999, 0.35, 0.024999999999999974]",4.0,1,8.0
mh_1,small-model-A,1.0,multi_hop_reasoning,20,0.2,1.2499999999999996,4.387761222910216,0.22252289267339231,"[0.36249999999999993, 0.037499999999999964, -0.22499999999999995]",2.0,2,5.333333333333333
mh_1,small-model-A,1.0,multi_hop_reasoning,20,0.1,1.111111111111111,5.248496816963737,0.15447948358567992,"[0.43888888888888894, -0.1222222222222222, -0.12777777777777777]",2.0,1,9.0
mh_1,small-model-A,1.0,multi_hop_reasoning,20,0.55,0.6060606060606062,11.845910003988209,0.007930086186033901,"[0.6459595959595961, 0.2919191919191919, -0.06212121212121214]",5.5,2,4.5
mh_1,small-model-A,1.0,multi_hop_reasoning,20,0.35,0.6593406593406592,9.88964263375858,0.019527886872676793,"[0.6104395604395605, 0.2208791208791209, 0.05109890109890113]",3.5,2,6.5
mh_1,small-model-B,0.2,multi_hop_reasoning,20,0.15,0.3921568627450981,12.475970489506365,0.005918454400269932,"[0.657843137254902, 0.31568627450980385, -0.026470588235294114]",3.0,1,17.0
mh_1,small-model-B,0.2,multi_hop_reasoning,20,0.3,0.9523809523809526,6.310758845448513,0.09743203996892759,"[0.5023809523809525, 0.07619047619047618, -0.1119047619047619]",3.0,2,4.666666666666667
mh_1,small-model-B,0.2,multi_hop_reasoning,20,0.2,1.2499999999999998,6.201997334021328,0.10218568327679907,"[0.36250000000000004, -0.27499999999999997, -0.22499999999999998]",2.0,2,5.333333333333333
mh_1,small-model-B,0.2,multi_hop_reasoning,20,0.05,2.1052631578947376,0.24747581299128005,0.9695838996590183,"[-0.05526315789473684, -0.05789473684210527, -0.06052631578947369]",1.0,1,9.5
mh_1,small-model-B,0.2,multi_hop_reasoning,20,0.1,2.222222222222222,0.5588502847532774,0.90578456479458,"[-0.11666666666666664, -0.06666666666666667, -0.07222222222222222]",1.0,2,6.0
mh_1,small-model-B,0.2,multi_hop_reasoning,20,0.0,,,,[],0.0,0,20.0
mh_1,small-model-B,0.2,multi_hop_reasoning,20,0.05,2.1052631578947376,0.24747581299127994,0.9695838996590183,"[-0.055263157894736833, -0.057894736842105256, -0.060526315789473685]",1.0,1,9.5
mh_1,small-model-B,0.2,multi_hop_reasoning,20,0.05,2.1052631578947376,0.24747581299127994,0.9695838996590183,"[-0.055263157894736833, -0.057894736842105256, -0.060526315789473685]",1.0,1,9.5
mh_1,small-model-B,0.2,multi_hop_reasoning,20,0.0,,,,[],0.0,0,20.0
